player_id,player,pos,nfl_team,age,position_rank,tier,final_board_rank,dynasty_rank,current_score_or_value,current_score_basis,emergency_cross_asset_rank,emergency_cross_asset_value,emergency_overall_context_rank,cross_asset_candidate_rank,cross_asset_candidate_value,candidate_value_band,confidence_band,uncertainty_reasons,candidate_vs_frozen_note,candidate_vs_dynasty_note,candidate_action_summary,adp,adp_source_status,available_pool_adp_rank,available_pool_adp_range,current_pick_value_1_03,current_pick_value_1_04,current_pick_value_1_09,current_pick_value_2_04,current_pick_value_2_08,current_pick_value,current_pick_value_reason,outcome_applicable_summary,manual_review_flag,source_note
9500,Josh Downs,WR,IND,24.9,,Depth/discount candidate,Not enough information,81,24.8158,nwr_dynasty_score,80,25.32,80,80,25.32,Depth/discount candidate,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+24.8; age_curve_component=+0.5; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 81 and score 24.8158.,Discount/manual-review only,134.3,YELLOW_UNDOCUMENTED_ENDPOINT,133,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12540,Chimere Dike,WR,TEN,24.5,,Depth/discount candidate,Not enough information,95,23.2363,nwr_dynasty_score,81,25.24,81,81,25.24,Depth/discount candidate,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+23.2; age_curve_component=+2.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 95 and score 23.2363.,Discount/manual-review only,178.3,YELLOW_UNDOCUMENTED_ENDPOINT,174,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
2133,Davante Adams,WR,LAR,33.5,,Depth/discount candidate,Not enough information,47,33.1056,nwr_dynasty_score,82,25.11,82,82,25.11,Depth/discount candidate,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+33.1; age_curve_component=-8.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 47 and score 33.1056.,Discount/manual-review only,96.2,YELLOW_UNDOCUMENTED_ENDPOINT,95,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
5927,Terry McLaurin,WR,WAS,30.8,,Human-review only longshot,Not enough information,52,32.7847,nwr_dynasty_score,83,24.78,83,83,24.78,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+32.8; age_curve_component=-8.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 52 and score 32.7847.,Discount/manual-review only,97.1,YELLOW_UNDOCUMENTED_ENDPOINT,96,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11624,Xavier Worthy,WR,KC,23.2,,Human-review only longshot,Not enough information,98,22.2783,nwr_dynasty_score,84,24.28,84,84,24.28,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+22.3; age_curve_component=+2.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 98 and score 22.2783.,Discount/manual-review only,125.4,YELLOW_UNDOCUMENTED_ENDPOINT,125,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
7021,Rico Dowdle,RB,PIT,28.0,,Human-review only longshot,Not enough information,56,30.814,nwr_dynasty_score,85,24.01,85,85,24.01,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+30.8; age_curve_component=-7.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 56 and score 30.814.,Discount/manual-review only,101.5,YELLOW_UNDOCUMENTED_ENDPOINT,100,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Kaytron Allen,RB,WAS,Not enough information,5,Tier 2 - Strong Draft Considers,16,Not enough information,73.10,rookie_score_from_frozen_rookie_rank_and_tier,21,23.70,86,21,23.70,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+35.5; age_curve_component=-1.0; position_scarcity_component=+2.5; role_evidence_component=-2.5; uncertainty_penalty=+10.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,187.3,YELLOW_UNDOCUMENTED_ENDPOINT,182,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11631,Brian Thomas,WR,JAX,Not enough information,37,Tier 4 - Manual Review / Discount Only,63,82,24.6933,pinned_veteran_candidate_value_for_dropped_legal_draftable_pool,22,23.69,87,22,23.69,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; frozen_score_basis=pinned_veteran_candidate_value_for_dropped_legal_draftable_pool; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+24.7; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Generally aligned with frozen board review posture.,Anchored to full dynasty rank 82 and score 24.6933.,Discount/manual-review only,65.7,YELLOW_UNDOCUMENTED_ENDPOINT,64,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
10213,Tre Tucker,WR,LV,25.3,,Human-review only longshot,Not enough information,96,23.1037,nwr_dynasty_score,88,23.60,88,88,23.60,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+23.1; age_curve_component=+0.5; position_scarcity_component=+1.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 96 and score 23.1037.,Discount/manual-review only,228.8,YELLOW_UNDOCUMENTED_ENDPOINT,212,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
6797,Justin Herbert,QB,LAC,28.3,,Human-review only longshot,Not enough information,50,33.0,nwr_dynasty_score,89,23.50,89,89,23.50,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+33.0; age_curve_component=-1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 50 and score 33.0.,Discount/manual-review only,54.5,YELLOW_UNDOCUMENTED_ENDPOINT,53,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11638,Ricky Pearsall,WR,SF,25.8,,Human-review only longshot,Not enough information,87,23.7359,nwr_dynasty_score,90,23.44,90,90,23.44,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+23.7; age_curve_component=+0.5; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 87 and score 23.7359.,Discount/manual-review only,93.1,YELLOW_UNDOCUMENTED_ENDPOINT,92,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
9753,Zach Charbonnet,RB,SEA,25.5,,Human-review only longshot,Not enough information,99,21.77,nwr_dynasty_score,91,23.27,91,91,23.27,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+21.8; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 99 and score 21.77.,Discount/manual-review only,86.1,YELLOW_UNDOCUMENTED_ENDPOINT,84,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Brenen Thompson,WR,LAC,Not enough information,10,Tier 2 - Strong Draft Considers,13,Not enough information,76.55,rookie_score_from_frozen_rookie_rank_and_tier,23,23.20,92,23,23.20,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+37.0; age_curve_component=-1.0; position_scarcity_component=+1.5; role_evidence_component=-3.5; uncertainty_penalty=+10.8,Brenen Thompson carries emergency formula caution versus frozen rank.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,225.0,YELLOW_UNDOCUMENTED_ENDPOINT,209,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
8110,Jake Ferguson,TE,DAL,27.4,,Human-review only longshot,Not enough information,86,23.8928,nwr_dynasty_score,93,23.19,93,93,23.19,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+23.9; position_scarcity_component=+0.8; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 86 and score 23.8928.,Discount/manual-review only,99.3,YELLOW_UNDOCUMENTED_ENDPOINT,98,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12529,TreVeyon Henderson,RB,NE,23.7,,Human-review only longshot,Not enough information,101,21.6511,nwr_dynasty_score,94,23.15,94,94,23.15,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+21.7; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 101 and score 21.6511.,Discount/manual-review only,24.7,YELLOW_UNDOCUMENTED_ENDPOINT,24,Depth / later,Too early,Too early,Too early,Too early,Reach,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
