field_name,normalized_field_name,source_family,source_artifact_or_runner,source_dataset,grain,seasons_available,weeks_available,row_count,player_count,position_coverage,schema_status,factual_or_derived,source_policy_status,identity_dependency,missingness_risk,leakage_risk,licensing_risk,overlap_sources,accuracy_confidence,coverage_confidence,recommended_bucket,blocker_reason,review_only,model_use_allowed,training_allowed,source_truth_allowed
first_name,first_name,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,HIGH,LOW,LOW,NFLVerse:depth_charts|NFLVerse:injuries|NFLVerse:players|NFLVerse:rosters|NFLVerse:weekly_rosters,MEDIUM,LOW,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
football_name,football_name,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,HIGH,LOW,LOW,NFLVerse:depth_charts|NFLVerse:players|NFLVerse:rosters|NFLVerse:weekly_rosters,MEDIUM,LOW,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
formation,formation,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,HIGH,LOW,LOW,NFLVerse:depth_charts,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
gsis_id,gsis_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:contracts|NFLVerse:depth_charts|NFLVerse:draft_picks|NFLVerse:ff_playerids|NFLVerse:injuries|NFLVerse:players|NFLVerse:rosters|NFLVerse:weekly_rosters|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
jersey_number,jersey_number,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,HIGH,LOW,LOW,NFLVerse:depth_charts|NFLVerse:officials|NFLVerse:play_by_play|NFLVerse:players|NFLVerse:rosters|NFLVerse:weekly_rosters,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
elias_id,elias_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,HIGH,LOW,LOW,NFLVerse:depth_charts,MEDIUM,LOW,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
full_name,full_name,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,HIGH,LOW,LOW,NFLVerse:depth_charts|NFLVerse:ff_opportunity|NFLVerse:injuries|NFLVerse:rosters|NFLVerse:weekly_rosters,MEDIUM,LOW,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
dt,dt,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:depth_charts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
player_name,player_name,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:combine|NFLVerse:depth_charts|NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_OBSERVED_FULL_SCORING_SIDECAR:observed_row_full_scoring_sidecar_artifact|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
espn_id,espn_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:depth_charts|NFLVerse:ff_playerids|NFLVerse:players|NFLVerse:rosters|NFLVerse:weekly_rosters,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
pos_grp_id,pos_grp_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:depth_charts,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
pos_grp,pos_grp,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:depth_charts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pos_id,pos_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:depth_charts,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
pos_name,pos_name,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,identity_plumbing,review_only_status,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:depth_charts,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
pos_abb,pos_abb,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:depth_charts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pos_slot,pos_slot,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:depth_charts,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pos_rank,pos_rank,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,depth_charts,player-team-week-depth,2024,1|2|3|4|5|6|7|8|9|10|11|12|...(+10),591527,3134,C|CB|DB|DE|DT|FB|FS|G|ILB|K|LB|LS|...(+10),PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:depth_charts,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
round,round,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pick,pick,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
gsis_id,gsis_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,identity_plumbing,safe_review_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:contracts|NFLVerse:depth_charts|NFLVerse:draft_picks|NFLVerse:ff_playerids|NFLVerse:injuries|NFLVerse:players|NFLVerse:rosters|NFLVerse:weekly_rosters|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
pfr_player_id,pfr_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,identity_plumbing,safe_review_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:combine|NFLVerse:draft_picks|NFLVerse:ff_playerids|NFLVerse:pfr_advstats|NFLVerse:players|NFLVerse:rosters|NFLVerse:snap_counts|NFLVerse:trades|NFLVerse:weekly_rosters,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
cfb_player_id,cfb_player_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,identity_plumbing,safe_review_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:draft_picks,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
pfr_player_name,pfr_player_name,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,identity_plumbing,safe_review_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:draft_picks|NFLVerse:pfr_advstats,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
hof,hof,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
category,category,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
side,side,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
to,to,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
allpro,allpro,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
probowls,probowls,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
w_av,w_av,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
car_av,car_av,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,HIGH,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
dr_av,dr_av,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_solo_tackles,def_solo_tackles,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
def_ints,def_ints,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,draft_picks,draft-pick,2024|2025,Not enough information,514,1026,C|CB|DB|DE|DL|DT|FS|G|K|LB|LS|OL|...(+8),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,HIGH,LOW,LOW,NFLVerse:draft_picks,NOT_ENOUGH_INFORMATION,LOW,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pfr_id,pfr_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,combine,player-combine-event,2024.0|2024|2025.0|2025,Not enough information,650,0,C|CB|CB/WR|DE|DT|EDGE|G|K|LB|OT|P|QB|...(+4),PRESENT_STABLE_SCHEMA,identity_plumbing,safe_review_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:combine|NFLVerse:draft_picks|NFLVerse:ff_playerids|NFLVerse:pfr_advstats|NFLVerse:players|NFLVerse:rosters|NFLVerse:snap_counts|NFLVerse:trades|NFLVerse:weekly_rosters,MEDIUM,MEDIUM,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
cfb_id,cfb_id,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,combine,player-combine-event,2024.0|2024|2025.0|2025,Not enough information,650,0,C|CB|CB/WR|DE|DT|EDGE|G|K|LB|OT|P|QB|...(+4),PRESENT_STABLE_SCHEMA,identity_plumbing,safe_review_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:combine,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
player_name,player_name,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,combine,player-combine-event,2024.0|2024|2025.0|2025,Not enough information,650,0,C|CB|CB/WR|DE|DT|EDGE|G|K|LB|OT|P|QB|...(+4),PRESENT_STABLE_SCHEMA,identity_plumbing,safe_review_context,identity_plumbing,MEDIUM,LOW,LOW,NFLVerse:combine|NFLVerse:depth_charts|NFLVerse:player_stats_seasonal|NFLVerse:player_stats_weekly|NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_OBSERVED_FULL_SCORING_SIDECAR:observed_row_full_scoring_sidecar_artifact|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,MEDIUM,HIGH,NEEDS_IDENTITY_GATE,Identity plumbing only; not a model feature in this lane.,true,false,false,false
pos,pos,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,combine,player-combine-event,2024.0|2024|2025.0|2025,Not enough information,650,0,C|CB|CB/WR|DE|DT|EDGE|G|K|LB|OT|P|QB|...(+4),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:combine,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
school,school,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,combine,player-combine-event,2024.0|2024|2025.0|2025,Not enough information,650,0,C|CB|CB/WR|DE|DT|EDGE|G|K|LB|OT|P|QB|...(+4),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:combine,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
ht,ht,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,combine,player-combine-event,2024.0|2024|2025.0|2025,Not enough information,650,0,C|CB|CB/WR|DE|DT|EDGE|G|K|LB|OT|P|QB|...(+4),PRESENT_STABLE_SCHEMA,unknown_or_context,safe_review_context,not_required,MEDIUM,LOW,LOW,NFLVerse:combine,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
