normalized_field_name,source_count,source_families,source_datasets,multi_source_overlap,best_accuracy_confidence,recommended_bucket_majority,source_policy_statuses,notes
aborted_play,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
license,1,NWR_NFL_USAGE_ADV_CONTEXT_FIELD_INVENTORY,nfl_usage_advanced_context_field_inventory_v0,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
licensed_data_gap,1,NWR_NFL_USAGE_PROMOTION_CANDIDATES,nfl_usage_field_candidate_classification_v0,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
loader_name,1,NWR_NFL_USAGE_ADV_CONTEXT_FIELD_INVENTORY,nfl_usage_advanced_context_field_inventory_v0,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
location,2,NFLVerse,play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
max_air_distance,1,NFLVerse,nextgen_stats,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
max_completed_air_distance,1,NFLVerse,nextgen_stats,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
merge_name,1,NFLVerse,ff_playerids,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
mfl_id,1,NFLVerse,ff_playerids,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
misc_yards,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
missing_count,1,NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE,rookie_pre_draft_feature_coverage_matrix,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
missing_reason,1,NWR_AVAILABILITY_DENOMINATOR,availability_denominator_display_artifact,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
missingness_risk,2,NWR_NFL_USAGE_PROMOTION_CANDIDATES|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY,nfl_usage_field_candidate_classification_v0|rookie_feature_policy_refresh_matrix_v1,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
missingness_rule,1,NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA,player_stats_schema_manifest,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review,Multi-source overlap supports consistency review only; no model approval.
missingness_status,1,NWR_OBSERVED_FULL_SCORING_SIDECAR,observed_row_full_scoring_sidecar_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,review_only,Multi-source overlap supports consistency review only; no model approval.
model_candidate,1,NWR_NFL_USAGE_PROMOTION_CANDIDATES,nfl_usage_field_candidate_classification_v0,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
model_input_allowed,2,NWR_NFL_USAGE_CORE_FIELD_INVENTORY|NWR_NFL_USAGE_DERIVED_FIELD_INVENTORY,nfl_usage_core_field_inventory_v0|nfl_usage_derived_field_inventory_v0,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
model_use_allowed,8,NWR_AVAILABILITY_DENOMINATOR|NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_PLAYER_CONTEXT|NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY|NWR_SCHEDULE_CONTEXT_FIELD_POLICY|NWR_ZERO_ELIGIBILITY,availability_denominator_display_artifact|compact_player_stats_sidecar_candidate|nflverse_player_context_display_artifact|observed_row_full_scoring_sidecar_artifact|player_stats_schema_manifest|player_week_zero_eligibility_matrix|rookie_feature_policy_refresh_matrix_v1|schedule_context_field_policy,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only|safe_review,Multi-source overlap supports consistency review only; no model approval.
n_blitzers,1,NFLVerse,ftn_charting,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
n_defense,1,NFLVerse,participation,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
n_defense_box,1,NFLVerse,ftn_charting,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
n_offense,1,NFLVerse,participation,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
n_offense_backfield,1,NFLVerse,ftn_charting,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
n_pass_rushers,1,NFLVerse,ftn_charting,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
name,2,NFLVerse,ff_playerids|play_by_play,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
next_game_context,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,DISPLAY_ONLY_CONTEXT,display_only,Multi-source overlap supports consistency review only; no model approval.
nfl_api_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
nfl_detail_id,1,NFLVerse,schedules,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only,Multi-source overlap supports consistency review only; no model approval.
nfl_id,2,NFLVerse,ff_playerids|players,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
nflverse_game_id,2,NFLVerse,ftn_charting|participation,true,MEDIUM,NEEDS_IDENTITY_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
nflverse_gsis_id,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only,Multi-source overlap supports consistency review only; no model approval.
nflverse_play_id,1,NFLVerse,ftn_charting,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
nflverse_player_id,2,NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_ZERO_ELIGIBILITY,compact_player_stats_sidecar_candidate|player_week_zero_eligibility_matrix,true,MEDIUM,NEEDS_IDENTITY_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
nflverse_player_name,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only,Multi-source overlap supports consistency review only; no model approval.
nflverse_position,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
nflverse_sleeper_id,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only,Multi-source overlap supports consistency review only; no model approval.
nflverse_team,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
ngs_air_yards,1,NFLVerse,participation,false,MEDIUM,BLOCKED_LOW_COVERAGE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
ngs_position,3,NFLVerse,players|rosters|weekly_rosters,true,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,identity_only,Multi-source overlap supports consistency review only; no model approval.
ngs_position_group,1,NFLVerse,players,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,identity_only,Multi-source overlap supports consistency review only; no model approval.
ngs_status,1,NFLVerse,players,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,identity_only,Multi-source overlap supports consistency review only; no model approval.
ngs_status_short_description,1,NFLVerse,players,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,identity_only,Multi-source overlap supports consistency review only; no model approval.
no_huddle,2,NFLVerse,ff_opportunity|play_by_play,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
no_score_prob,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
nonzero_stat_components_present,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
not_zero_reason,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
notes,9,NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_NFL_USAGE_ADV_CONTEXT_FIELD_INVENTORY|NWR_NFL_USAGE_CORE_FIELD_INVENTORY|NWR_NFL_USAGE_PROMOTION_CANDIDATES|NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_PLAYER_CONTEXT|NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA|NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY,compact_player_stats_sidecar_candidate|nfl_usage_advanced_context_field_inventory_v0|nfl_usage_core_field_inventory_v0|nfl_usage_field_candidate_classification_v0|nflverse_player_context_display_artifact|observed_row_full_scoring_sidecar_artifact|player_stats_schema_manifest|rookie_feature_policy_refresh_matrix_v1|rookie_pre_draft_feature_coverage_matrix,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only|safe_review,Multi-source overlap supports consistency review only; no model approval.
number_of_pass_rushers,1,NFLVerse,participation,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
nwr_player_id,5,NWR_AVAILABILITY_DENOMINATOR|NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_PLAYER_CONTEXT|NWR_ZERO_ELIGIBILITY,availability_denominator_display_artifact|compact_player_stats_sidecar_candidate|nflverse_player_context_display_artifact|observed_row_full_scoring_sidecar_artifact|player_week_zero_eligibility_matrix,true,HIGH,NEEDS_IDENTITY_GATE,display_only|review_only,Multi-source overlap supports consistency review only; no model approval.
nwr_player_name,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only,Multi-source overlap supports consistency review only; no model approval.
nwr_position,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
nwr_rank,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,display_only,Multi-source overlap supports consistency review only; no model approval.
nwr_source_coverage,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
nwr_team,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
offense_formation,1,NFLVerse,participation,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
offense_names,1,NFLVerse,participation,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
offense_numbers,1,NFLVerse,participation,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
offense_pct,1,NFLVerse,snap_counts,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review,Multi-source overlap supports consistency review only; no model approval.
offense_personnel,1,NFLVerse,participation,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
offense_players,1,NFLVerse,participation,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
offense_positions,1,NFLVerse,participation,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_status,Multi-source overlap supports consistency review only; no model approval.
offense_snaps,1,NFLVerse,snap_counts,false,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review,Multi-source overlap supports consistency review only; no model approval.
official_id,1,NFLVerse,officials,false,MEDIUM,NEEDS_IDENTITY_GATE,display_only_context,Multi-source overlap supports consistency review only; no model approval.
official_name,1,NFLVerse,officials,false,MEDIUM,NEEDS_IDENTITY_GATE,display_only_context,Multi-source overlap supports consistency review only; no model approval.
old_game_id,3,NFLVerse,participation|play_by_play|schedules,true,HIGH,NEEDS_IDENTITY_GATE,display_only|review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
opp_fg_prob,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
opp_safety_prob,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
opp_td_prob,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
opponent,3,NFLVerse|NWR_ZERO_ELIGIBILITY,pfr_advstats|player_week_zero_eligibility_matrix|snap_counts,true,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only|review_only_status|safe_review,Multi-source overlap supports consistency review only; no model approval.
opponent_context,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
opponent_team,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,DISPLAY_ONLY_CONTEXT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
opportunities,1,EXPECTED_FIELD,not_found,false,BLOCKED,NOT_AVAILABLE,not_available,Multi-source overlap supports consistency review only; no model approval.
order_sequence,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
otc_id,2,NFLVerse,contracts|players,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only_context|identity_only,Multi-source overlap supports consistency review only; no model approval.
out_of_bounds,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
over_odds,1,NFLVerse,schedules,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
overtime,1,NFLVerse,schedules,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
own_kickoff_recovery,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
own_kickoff_recovery_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
own_kickoff_recovery_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
own_kickoff_recovery_td,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
pacr,2,NFLVerse,player_stats_seasonal|player_stats_weekly,true,BLOCKED,BLOCKED_SOURCE_POLICY,safe_review,Multi-source overlap supports consistency review only; no model approval.
pass,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
